5.000000000000000000e+01,1.000000000000000000e+00
1.000000000000000000e+02,1.000000000000000000e+00
1.500000000000000000e+02,8.563218390804597790e-01
2.000000000000000000e+02,6.704980842911877348e-01
2.500000000000000000e+02,5.229885057471264087e-01
3.000000000000000000e+02,4.406130268199233702e-01
3.500000000000000000e+02,3.371647509578544200e-01
4.000000000000000000e+02,2.662835249042145858e-01
4.500000000000000000e+02,1.819923371647509669e-01
5.000000000000000000e+02,1.034482758620689641e-01
5.500000000000000000e+02,2.107279693486590125e-02
6.000000000000000000e+02,0.000000000000000000e+00
6.500000000000000000e+02,0.000000000000000000e+00
7.000000000000000000e+02,0.000000000000000000e+00
7.500000000000000000e+02,0.000000000000000000e+00
