5.000000000000000000e+01,1.000000000000000000e+00
1.000000000000000000e+02,1.000000000000000000e+00
1.500000000000000000e+02,7.808219178082191902e-01
2.000000000000000000e+02,5.780821917808218746e-01
2.500000000000000000e+02,4.520547945205479201e-01
3.000000000000000000e+02,3.424657534246575152e-01
3.500000000000000000e+02,2.684931506849315141e-01
4.000000000000000000e+02,1.863013698630137105e-01
4.500000000000000000e+02,1.150684931506849307e-01
5.000000000000000000e+02,4.383561643835616473e-02
5.500000000000000000e+02,0.000000000000000000e+00
6.000000000000000000e+02,0.000000000000000000e+00
6.500000000000000000e+02,0.000000000000000000e+00
7.000000000000000000e+02,0.000000000000000000e+00
7.500000000000000000e+02,0.000000000000000000e+00
