5.000000000000000000e+01,1.000000000000000000e+00
1.000000000000000000e+02,1.000000000000000000e+00
1.500000000000000000e+02,1.000000000000000000e+00
2.000000000000000000e+02,9.930795847750865102e-01
2.500000000000000000e+02,8.408304498269896232e-01
3.000000000000000000e+02,7.162629757785466955e-01
3.500000000000000000e+02,5.640138408304498085e-01
4.000000000000000000e+02,4.489619377162629710e-01
4.500000000000000000e+02,3.373702422145328783e-01
5.000000000000000000e+02,2.508650519031142001e-01
5.500000000000000000e+02,1.617647058823529493e-01
6.000000000000000000e+02,7.093425605536332612e-02
6.500000000000000000e+02,8.650519031141868775e-04
7.000000000000000000e+02,0.000000000000000000e+00
7.500000000000000000e+02,0.000000000000000000e+00
