5.000000000000000000e+01,1.000000000000000000e+00
1.000000000000000000e+02,9.254237288135592765e-01
1.500000000000000000e+02,6.440677966101694407e-01
2.000000000000000000e+02,5.084745762711864181e-01
2.500000000000000000e+02,4.101694915254237017e-01
3.000000000000000000e+02,3.016949152542373058e-01
3.500000000000000000e+02,2.067796610169491400e-01
4.000000000000000000e+02,1.355932203389830504e-01
4.500000000000000000e+02,6.101694915254237545e-02
5.000000000000000000e+02,1.694915254237288130e-02
5.500000000000000000e+02,0.000000000000000000e+00
6.000000000000000000e+02,0.000000000000000000e+00
6.500000000000000000e+02,0.000000000000000000e+00
7.000000000000000000e+02,0.000000000000000000e+00
7.500000000000000000e+02,0.000000000000000000e+00
