5.000000000000000000e+01,1.000000000000000000e+00
1.000000000000000000e+02,7.828282828282828731e-01
1.500000000000000000e+02,5.707070707070707183e-01
2.000000000000000000e+02,4.444444444444444198e-01
2.500000000000000000e+02,3.686868686868686740e-01
3.000000000000000000e+02,3.030303030303030387e-01
3.500000000000000000e+02,2.323232323232323204e-01
4.000000000000000000e+02,1.565656565656565746e-01
4.500000000000000000e+02,7.070707070707070441e-02
5.000000000000000000e+02,0.000000000000000000e+00
5.500000000000000000e+02,0.000000000000000000e+00
6.000000000000000000e+02,0.000000000000000000e+00
6.500000000000000000e+02,0.000000000000000000e+00
7.000000000000000000e+02,0.000000000000000000e+00
7.500000000000000000e+02,0.000000000000000000e+00
