5.000000000000000000e+01,1.000000000000000000e+00
1.000000000000000000e+02,1.000000000000000000e+00
1.500000000000000000e+02,9.363484087102177389e-01
2.000000000000000000e+02,7.185929648241206058e-01
2.500000000000000000e+02,5.728643216080402389e-01
3.000000000000000000e+02,4.673366834170854522e-01
3.500000000000000000e+02,3.584589614740368302e-01
4.000000000000000000e+02,2.696817420435511092e-01
4.500000000000000000e+02,1.909547738693467278e-01
5.000000000000000000e+02,1.139028475711892779e-01
5.500000000000000000e+02,4.522613065326633319e-02
6.000000000000000000e+02,0.000000000000000000e+00
6.500000000000000000e+02,0.000000000000000000e+00
7.000000000000000000e+02,0.000000000000000000e+00
7.500000000000000000e+02,0.000000000000000000e+00
