5.000000000000000000e+01,7.745591939546599969e-01
1.000000000000000000e+02,4.748110831234256812e-01
1.500000000000000000e+02,3.287153652392947323e-01
2.000000000000000000e+02,2.292191435768261842e-01
2.500000000000000000e+02,1.775818639798488752e-01
3.000000000000000000e+02,1.196473551637279586e-01
3.500000000000000000e+02,7.178841309823677519e-02
4.000000000000000000e+02,2.644836272040302153e-02
4.500000000000000000e+02,0.000000000000000000e+00
5.000000000000000000e+02,0.000000000000000000e+00
5.500000000000000000e+02,0.000000000000000000e+00
6.000000000000000000e+02,0.000000000000000000e+00
6.500000000000000000e+02,0.000000000000000000e+00
7.000000000000000000e+02,0.000000000000000000e+00
7.500000000000000000e+02,0.000000000000000000e+00
