5.000000000000000000e+01,9.939485627836611714e-01
1.000000000000000000e+02,9.273827534039333909e-01
1.500000000000000000e+02,9.031770045385779655e-01
2.000000000000000000e+02,9.954614220877457953e-01
2.500000000000000000e+02,1.000000000000000000e+00
3.000000000000000000e+02,1.000000000000000000e+00
3.500000000000000000e+02,1.000000000000000000e+00
4.000000000000000000e+02,9.788199697428139334e-01
4.500000000000000000e+02,8.290468986384266215e-01
5.000000000000000000e+02,5.885022692889561036e-01
5.500000000000000000e+02,4.069591527987896917e-01
6.000000000000000000e+02,1.875945537065052959e-01
6.500000000000000000e+02,6.051437216338880626e-03
7.000000000000000000e+02,0.000000000000000000e+00
7.500000000000000000e+02,0.000000000000000000e+00
