5.000000000000000000e+01,1.000000000000000000e+00
1.000000000000000000e+02,8.348623853211009083e-01
1.500000000000000000e+02,6.238532110091743466e-01
2.000000000000000000e+02,4.816513761467889898e-01
2.500000000000000000e+02,3.715596330275229286e-01
3.000000000000000000e+02,2.568807339449541427e-01
3.500000000000000000e+02,1.788990825688073494e-01
4.000000000000000000e+02,1.146788990825688137e-01
4.500000000000000000e+02,3.669724770642202039e-02
5.000000000000000000e+02,0.000000000000000000e+00
5.500000000000000000e+02,0.000000000000000000e+00
6.000000000000000000e+02,0.000000000000000000e+00
6.500000000000000000e+02,0.000000000000000000e+00
7.000000000000000000e+02,0.000000000000000000e+00
7.500000000000000000e+02,0.000000000000000000e+00
